danceability,energy,key,loudness,popularity
0.905,0.809,2,-3.751,1
0.543,0.878,1,-10.744,0
0.68,0.914,0,-7.392,1
0.69,0.868,7,-8.968,0
0.589,0.196,8,-17.281,0
0.725,0.664,1,-5.596,1
0.659,0.527,10,-9.234,1
0.622,0.747,10,-4.479,1
0.845,0.163,2,-13.785,0
0.875,0.69,11,-11.484,1
0.314,0.435,0,-13.512,0
0.403,0.938,11,-9.15,0
0.83,0.655,7,-7.072,1
0.219,0.8,3,-11.243,0
0.648,0.622,7,-6.063,1
0.286,0.728,0,-6.608,0
0.263,0.368,0,-16.852,0
0.432,0.679,7,-10.594,1
0.578,0.447,9,-10.49,1
0.568,0.268,5,-11.105,0
0.713,0.806,6,-7.262,1
0.29,0.655,8,-5.933,0
0.512,0.504,11,-15.111,0
0.882,0.52,4,-10.899,1
0.74,0.762,5,-7.166,1
0.432,0.412,2,-12.353,0
0.311,0.792,2,-11.233,0
0.436,0.866,10,-7.63,0
0.695,0.674,8,-7.014,1
0.546,0.643,6,-4.069,1
0.776,0.399,6,-6.905,1
0.82,0.528,9,-11.179,1
0.613,0.563,9,-9.325,1
0.702,0.573,2,-10.421,1
0.528,0.555,3,-10.412,0
0.357,0.161,10,-14.789,1
0.233,0.921,1,-7.843,0
0.814,0.491,10,-9.725,0
0.581,0.892,9,-8.453,0
0.597,0.887,7,-6.584,0
0.26,0.244,7,-13.776,0
0.29,0.938,4,-7.082,0
0.728,0.848,6,-7.587,0
0.323,0.932,8,-6.552,0
0.548,0.902,4,-6.275,0
0.758,0.735,7,-7.105,1
0.684,0.583,11,-9.979,1
0.519,0.718,8,-7.267,1
0.592,0.642,10,-9.38,1
0.785,0.807,7,-7.029,0
0.66,0.464,11,-12.266,1
0.24,0.96,2,-6.27,0
0.697,0.527,9,-12.311,1
0.899,0.525,11,-11.498,1
0.39,0.464,5,-15.246,0
0.703,0.469,11,-6.515,1
0.476,0.353,0,-11.453,0
0.417,0.861,7,-5.613,1
0.507,0.883,5,-4.94,0
0.213,0.272,2,-16.874,0
0.609,0.668,0,-5.738,1
0.621,0.201,7,-15.112,1
0.823,0.62,8,-8.002,1
0.689,0.703,10,-5.986,1
0.751,0.761,8,-8.151,1
0.843,0.959,6,-4.933,1
0.755,0.459,5,-12.84,1
0.458,0.476,1,-7.737,1
0.474,0.503,9,-9.074,1
0.687,0.0466,4,-18.671,0
0.678,0.505,8,-11.407,0
0.686,0.652,6,-10.505,1
0.601,0.857,1,-5.944,1
0.679,0.66,8,-7.301,1
0.662,0.61,7,-6.767,1
0.54,0.82,11,-6.215,1
0.324,0.899,7,-5.22,0
0.307,0.328,0,-16.129,0
0.704,0.614,4,-9.883,0
0.521,0.851,0,-8.104,0
0.423,0.392,4,-10.882,0
0.69,0.548,9,-7.608,0
0.455,0.923,2,-10.534,0
0.396,0.85,4,-5.736,0
0.596,0.592,7,-12.309,0
0.713,0.378,7,-9.04,1
0.52,0.492,0,-8.791,0
0.608,0.785,2,-5.992,1
0.14,0.988,11,-4.545,0
0.213,0.951,8,-4.857,0
0.806,0.94,7,-5.771,0
0.522,0.738,0,-6.423,1
0.342,0.873,9,-6.315,0
0.341,0.779,8,-9.239,0
0.165,0.117,3,-20.343,0
0.554,0.912,9,-4.315,1
0.548,0.297,1,-17.469,0
0.887,0.576,7,-15.075,1
0.648,0.913,0,-10.41,1
0.623,0.709,2,-5.824,1
0.918,0.36,5,-9.952,1
0.511,0.827,1,-4.55,1
0.792,0.897,9,-6.777,1
0.637,0.463,2,-13.122,1
0.655,0.837,11,-6.04,1
0.72,0.87,7,-10.055,0
0.701,0.484,5,-14.559,0
0.443,0.788,2,-8.716,0
0.377,0.173,9,-21.377,0
0.34,0.0837,3,-12.072,0
0.871,0.455,6,-12.414,1
0.72,0.559,10,-7.519,1
0.574,0.785,7,-9.843,0
0.52,0.771,2,-10.323,0
0.431,0.273,10,-19.398,0
0.674,0.708,1,-10.747,0
0.71,0.734,0,-14.932,0
0.547,0.513,1,-7.006,1
0.415,0.188,10,-11.088,0
0.758,0.535,6,-6.018,0
0.625,0.828,5,-6.65,0
0.249,0.0678,10,-21.925,0
0.726,0.454,10,-8.528,1
0.629,0.673,6,-8.285,1
0.357,0.326,7,-10.449,0
0.26,0.977,7,-7.414,0
0.473,0.173,10,-9.853,1
0.663,0.788,5,-7.484,1
0.678,0.544,9,-6.7,1
0.515,0.43,7,-9.935,1
0.499,0.317,2,-19.524,0
0.512,0.89,1,-6.707,0
0.435,0.239,5,-16.52,0
0.644,0.728,9,-9.989,0
0.506,0.409,2,-10.726,1
0.654,0.873,7,-8.06,1
0.589,0.532,6,-8.572,1
0.785,0.905,8,-7.929,1
0.0842,0.176,5,-17.619,0
0.556,0.769,9,-4.971,0
0.556,0.578,7,-10.333,0
0.862,0.493,4,-14.19,1
0.731,0.758,10,-8.322,1
0.718,0.477,9,-9.278,1
0.652,0.917,6,-6.72,1
0.702,0.975,6,-7.968,1
0.556,0.273,6,-16.342,0
0.752,0.793,9,-6.726,0
0.323,0.872,0,-6.261,0
0.8,0.563,9,-10.209,1
0.354,0.264,7,-13.87,0
0.481,0.307,2,-15.283,0
0.604,0.589,7,-8.074,0
0.467,0.641,0,-12.203,1
0.466,0.405,9,-13.259,1
0.497,0.875,7,-8.84,1
0.557,0.553,1,-7.954,1
0.674,0.727,5,-9.861,0
0.616,0.553,7,-9.269,1
0.354,0.328,10,-13.94,0
0.598,0.896,0,-5.079,0
0.8,0.863,4,-7.807,0
0.642,0.591,5,-7.943,0
0.497,0.693,8,-7.024,1
0.472,0.475,4,-11.115,1
0.72,0.657,11,-6.823,1
0.631,0.801,2,-6.092,1
0.62,0.369,6,-10.905,0
0.847,0.184,7,-15.909,0
0.597,0.579,7,-6.165,1
0.885,0.566,7,-9.032,1
0.225,0.178,0,-20.526,0
0.754,0.693,4,-5.79,1
0.536,0.242,7,-11.716,1
0.524,0.513,10,-8.812,0
0.635,0.0645,2,-16.515,0
0.877,0.85,1,-13.03,1
0.716,0.465,9,-13.252,0
0.537,0.97,6,-2.481,1
0.862,0.479,7,-9.199,1
0.387,0.549,2,-7.74,0
0.702,0.269,10,-15.172,0
0.671,0.918,10,-5.775,1
0.503,0.6,6,-13.92,0
0.289,0.966,0,-4.718,0
0.245,0.915,1,-8.992,0
0.887,0.416,1,-7.346,1
0.685,0.792,2,-8.065,0
0.308,0.217,7,-21.248,0
0.734,0.815,5,-9.203,1
0.749,0.735,0,-4.92,1
0.283,0.741,7,-11.187,0
0.494,0.495,7,-8.855,1
0.747,0.918,0,-3.747,0
0.545,0.811,0,-4.327,1
0.522,0.53,7,-12.274,0
0.737,0.88,6,-6.449,1
0.759,0.401,9,-12.397,0
0.453,0.844,0,-6.44,0
0.612,0.667,9,-5.582,0
0.638,0.434,0,-11.328,0
0.504,0.486,3,-10.494,0
0.604,0.485,8,-10.842,0
0.583,0.532,10,-7.11,1
0.55,0.64,10,-6.272,1
0.663,0.694,9,-8.333,1
0.724,0.806,1,-6.843,1
0.695,0.855,2,-6.815,1
0.644,0.516,4,-6.496,0
0.607,0.858,9,-9.726,1
0.798,0.942,8,-4.209,1
0.257,0.989,10,-5.918,0
0.444,0.941,2,-6.443,0
0.609,0.171,10,-14.368,0
0.619,0.552,4,-8.927,1
0.528,0.234,3,-15.784,1
0.558,0.0651,5,-19.887,0
0.684,0.624,10,-12.286,0
0.311,0.935,2,-10.907,0
0.519,0.394,9,-8.582,0
0.442,0.585,6,-6.012,1
0.864,0.661,8,-4.008,0
0.936,0.258,0,-13.76,0
0.522,0.889,2,-5.4,1
0.723,0.592,1,-12.319,0
0.63,0.692,7,-8.377,1
0.537,0.413,5,-9.949,1
0.563,0.819,2,-8.113,0
0.567,0.436,5,-9.138,1
0.808,0.786,4,-6.897,1
0.443,0.943,6,-3.288,0
0.788,0.774,6,-11.399,1
0.59,0.538,1,-5.949,1
0.618,0.533,4,-7.286,0
0.538,0.136,3,-15.528,0
0.589,0.352,1,-16.238,0
0.547,0.693,0,-8.786,1
0.541,0.904,1,-6.384,1
0.721,0.558,9,-8.8,1
0.615,0.912,10,-8.028,1
0.606,0.947,6,-4.446,1
0.73,0.611,10,-11.419,1
0.549,0.62,0,-8.971,1
0.625,0.723,0,-10.45,0
0.594,0.421,7,-13.707,1
0.426,0.714,2,-8.573,0
0.577,0.385,3,-14.092,1
0.359,0.926,1,-4.378,0
0.58,0.858,6,-7.049,1
0.65,0.534,9,-10.391,1
0.653,0.662,6,-7.03,1
0.733,0.781,0,-10.265,1
0.602,0.898,1,-10.807,0
0.631,0.651,9,-5.232,0
0.353,0.458,10,-9.878,0
0.332,0.631,0,-7.52,0
0.471,0.854,0,-7.328,0
0.753,0.628,0,-10.54,1
0.59,0.492,2,-11.204,0
0.617,0.5,1,-9.246,1
0.705,0.575,2,-9.518,1
0.669,0.669,0,-3.759,1
0.404,0.986,3,-6.531,0
0.76,0.428,6,-11.147,1
0.686,0.634,2,-10.287,0
0.69,0.942,1,-5.798,1
0.735,0.447,4,-15.942,1
0.259,0.971,1,-4.718,0
0.759,0.951,5,-4.659,0
0.319,0.498,10,-14.297,0
0.44,0.623,2,-10.125,0
0.759,0.794,10,-5.594,0
0.353,0.477,4,-8.726,0
0.508,0.362,0,-9.369,1
0.841,0.412,7,-10.336,1
0.415,0.53,4,-12.106,0
0.761,0.67,7,-12.668,0
0.495,0.937,7,-3.951,0
0.805,0.451,4,-17.401,1
0.653,0.475,5,-11.758,0
0.529,0.662,5,-11.745,1
0.649,0.453,4,-8.849,1
0.781,0.722,7,-8.376,1
0.398,0.181,0,-13.544,0
0.599,0.957,11,-5.764,1
0.293,0.251,5,-10.808,1
0.58,0.47,3,-11.923,0
0.434,0.526,2,-8.801,0
0.425,0.795,2,-5.37,0
0.257,0.789,9,-8.844,0
0.667,0.786,7,-7.396,0
0.721,0.431,1,-6.633,1
0.468,0.798,4,-9.08,0
0.716,0.772,10,-6.816,1
0.701,0.881,10,-6.22,1
0.771,0.845,2,-4.99,0
0.765,0.275,2,-14.683,0
0.401,0.872,0,-4.91,1
0.744,0.819,7,-10.303,1
0.651,0.402,11,-9.303,1
0.596,0.324,10,-13.817,1
0.511,0.32,10,-15.514,0
0.239,0.996,1,-5.473,0
0.674,0.565,1,-13.902,1
0.4,0.507,3,-10.136,0
0.868,0.964,2,-3.72,1
0.771,0.68,7,-6.725,0
0.688,0.716,4,-4.001,1
0.509,0.774,2,-7.892,0
0.725,0.279,0,-14.346,1
0.904,0.728,10,-4.773,1
0.823,0.525,5,-7.515,0
0.684,0.694,3,-5.776,1
0.639,0.58,7,-9.402,1
0.642,0.357,7,-13.091,0
0.478,0.889,6,-7.653,0
0.645,0.623,2,-7.836,0
0.456,0.649,8,-6.157,1
0.601,0.545,4,-9.972,1
0.475,0.106,1,-19.107,0
0.691,0.731,0,-9.675,1
0.334,0.997,10,-2.627,0
0.738,0.357,10,-9.081,1
0.637,0.626,2,-10.728,1
0.825,0.494,4,-9.413,1
0.713,0.479,2,-7.65,0
0.434,0.609,5,-8.295,1
0.638,0.906,2,-4.824,1
0.65,0.945,7,-4.121,1
0.782,0.96,10,-4.047,1
0.785,0.548,7,-7.252,1
0.285,0.192,9,-20.03,0
0.395,0.567,5,-5.667,1
0.365,0.152,3,-20.733,0
0.355,0.126,11,-13.801,1
0.87,0.608,9,-9.357,0
0.822,0.969,7,-11.471,1
0.368,0.852,10,-6.978,1
0.377,0.487,11,-12.351,0
0.549,0.273,6,-16.285,0
0.241,0.254,6,-17.03,0
0.581,0.561,5,-9.768,0
0.58,0.485,9,-5.313,0
0.607,0.69,4,-8.378,0
0.712,0.612,0,-12.74,1
0.704,0.564,4,-8.191,1
0.557,0.181,4,-13.742,0
0.634,0.458,3,-9.198,0
0.661,0.121,11,-16.971,0
0.762,0.566,0,-6.749,1
0.691,0.834,2,-7.227,1
0.683,0.751,5,-10.184,1
0.694,0.365,1,-12.294,1
0.712,0.898,4,-4.893,1
0.481,0.0425,9,-20.43,0
0.882,0.399,6,-13.136,1
0.622,0.805,4,-12.675,0
0.717,0.377,4,-8.68,1
0.375,0.694,8,-7.334,1
0.687,0.586,0,-5.991,1
0.757,0.464,5,-14.218,0
0.743,0.86,5,-6.346,1
0.42,0.33,9,-13.925,1
0.291,0.804,9,-8.329,1
0.847,0.85,6,-6.019,0
0.735,0.846,4,-7.878,0
0.308,0.994,7,-5.465,0
0.648,0.726,4,-10.482,0
0.405,0.729,2,-6.354,0
0.445,0.986,3,-3.372,0
0.771,0.852,9,-9.335,1
0.706,0.528,2,-7.017,1
0.366,0.54,0,-7.313,1
0.498,0.806,2,-5.297,1
0.34,0.824,9,-5.076,0
0.684,0.464,0,-9.37,1
0.478,0.841,5,-7.685,1
0.328,0.875,2,-7.952,0
0.789,0.757,11,-9.232,1
0.629,0.483,6,-12.605,1
0.788,0.748,9,-5.439,1
0.547,0.563,11,-14.076,0
0.625,0.644,8,-8.801,1
0.394,0.284,11,-17.59,0
0.657,0.537,7,-7.912,0
0.32,0.156,2,-12.258,0
0.284,0.974,2,-6.102,0
0.53,0.0645,7,-19.883,0
0.7,0.693,6,-12.293,1
0.658,0.887,6,-8.444,1
0.51,0.44,2,-11.015,1
0.633,0.754,8,-6.495,1
0.583,0.491,9,-11.081,0
0.393,0.765,11,-5.924,1
0.884,0.37,8,-11.353,1
0.477,0.256,2,-15.37,0
0.759,0.536,3,-8.537,1
0.169,0.238,7,-15.741,0
0.713,0.444,2,-9.997,1
0.603,0.779,4,-7.479,1
0.641,0.462,11,-7.99,1
0.607,0.788,7,-5.326,1
0.675,0.638,7,-10.027,0
0.545,0.782,4,-11.289,0
0.429,0.413,4,-9.566,1
0.674,0.451,11,-11.831,1
0.652,0.561,1,-7.271,1
0.312,0.105,3,-22.384,0
0.645,0.398,8,-12.208,0
0.442,0.157,7,-13.791,1
0.757,0.726,9,-9.318,1
0.671,0.445,2,-10.042,0
0.561,0.639,1,-12.765,0
0.556,0.955,9,-6.577,0
0.313,0.975,9,-4.171,0
0.563,0.772,2,-7.13,0
0.422,0.773,7,-7.921,1
0.52,0.449,5,-8.957,1
0.561,0.473,5,-9.972,1
0.552,0.439,8,-13.283,0
0.651,0.743,5,-9.485,0
0.343,0.977,6,-8.381,0
0.5,0.544,0,-9.251,1
0.672,0.883,10,-9.48,1
0.71,0.441,4,-10.116,1
0.834,0.424,1,-10.35,0
0.688,0.67,1,-7.872,1
0.678,0.713,8,-10.031,1
0.746,0.437,5,-8.814,1
0.631,0.37,7,-10.975,0
0.851,0.514,4,-15.279,1
0.587,0.326,6,-11.204,1
0.613,0.464,1,-8.918,1
0.592,0.49,6,-8.053,1
0.36,0.705,0,-8.413,0
0.18,0.861,9,-7.172,0
0.752,0.166,4,-14.966,0
0.433,0.974,11,-5.071,0
0.446,0.523,11,-11.716,1
0.678,0.619,4,-13.386,1
0.522,0.251,0,-11.709,0
0.519,0.398,3,-10.968,1
0.6,0.341,2,-14.308,0
0.77,0.513,2,-10.7,1
0.784,0.62,9,-13.166,0
0.374,0.944,5,-6.18,0
0.72,0.686,1,-6.586,0
0.524,0.983,4,-7.951,0
0.746,0.516,7,-10.643,1
0.591,0.727,10,-8.058,1
0.51,0.305,5,-11.28,0
0.712,0.454,7,-9.029,1
0.769,0.809,2,-9.446,1
0.778,0.562,1,-14.082,0
0.516,0.658,7,-6.44,0
0.674,0.884,0,-7.921,1
0.322,0.96,1,-5.702,0
0.733,0.395,6,-11.959,1
0.6,0.504,5,-9.761,1
0.735,0.684,4,-10.498,1
0.644,0.714,0,-10.31,0
0.71,0.8,1,-7.141,1
0.237,0.906,1,-4.957,0
0.557,0.492,4,-9.351,0
0.583,0.913,8,-7.567,1
0.602,0.523,3,-8.753,1
0.648,0.394,3,-12.823,0
0.489,0.375,4,-9.482,0
0.438,0.606,7,-6.549,1
0.83,0.466,10,-13.162,0
0.46,0.572,0,-11.139,0
0.447,0.264,5,-18.117,0
0.774,0.456,1,-16.027,1
0.457,0.497,4,-10.866,0
0.399,0.344,8,-14.475,0
0.625,0.727,1,-11.289,1
0.52,0.329,0,-14.224,1
0.733,0.471,9,-8.157,1
0.366,0.912,9,-3.954,0
0.285,0.731,7,-10.506,0
0.257,0.719,7,-14.101,0
0.558,0.524,2,-11.626,1
0.71,0.775,11,-6.953,1
0.826,0.837,10,-4.252,1
0.941,0.727,0,-11.592,1
0.617,0.369,3,-11.931,0
0.596,0.563,0,-18.141,0
0.705,0.865,1,-8.035,0
0.422,0.987,4,-5.687,0
0.613,0.271,7,-12.523,0
0.547,0.62,7,-9.823,1
0.0629,0.223,0,-18.329,0
0.437,0.676,7,-5.607,1
0.208,0.941,1,-7.502,0
0.322,0.42,6,-13.367,0
0.499,0.308,7,-11.692,1
0.818,0.773,11,-8.013,1
0.582,0.381,3,-10.045,1
0.802,0.828,1,-13.378,0
0.635,0.844,6,-2.817,0
0.305,0.832,6,-7.981,0
0.528,0.819,4,-8.211,1
0.906,0.382,9,-13.632,1
0.896,0.659,4,-7.483,1
0.648,0.814,11,-9.769,0
0.474,0.728,8,-6.435,1
0.651,0.252,4,-14.898,0
0.71,0.334,11,-14.608,0
0.513,0.505,7,-11.304,1
0.761,0.683,2,-10.889,1
0.531,0.471,0,-9.267,1
0.498,0.708,7,-11.92,0
0.403,0.895,0,-7.992,0
0.674,0.707,10,-10.799,1
0.613,0.416,3,-8.228,0
0.274,0.991,1,-4.933,0
0.728,0.708,9,-10.443,1
0.486,0.596,9,-13.938,0
0.593,0.791,8,-8.698,1
0.748,0.585,1,-10.833,0
0.118,0.0467,11,-20.125,0
0.33,0.192,11,-19.89,0
0.602,0.872,9,-6.211,1
0.568,0.749,5,-11.12,1
0.72,0.872,11,-8.705,1
0.368,0.942,5,-7.729,0
0.656,0.727,1,-10.557,1
0.668,0.0423,2,-16.374,0
0.733,0.566,8,-12.06,1
0.683,0.36,11,-9.843,0
0.598,0.455,10,-8.094,0
0.539,0.93,11,-6.035,1
0.352,0.443,3,-11.81,0
0.645,0.439,0,-12.43,1
0.376,0.758,0,-10.088,1
0.846,0.73,11,-7.868,1
0.831,0.915,10,-7.501,1
0.436,0.943,0,-5.727,0
0.592,0.592,5,-11.51,0
0.685,0.62,4,-6.665,1
0.773,0.893,5,-4.768,1
0.644,0.454,10,-7.559,1
0.561,0.495,10,-9.696,0
0.603,0.803,6,-8.179,0
0.336,0.793,2,-8.135,0
0.45,0.979,1,-4.199,0
0.774,0.929,8,-8.76,1
0.941,0.605,11,-3.11,1
0.51,0.961,0,-9.518,0
0.415,0.624,8,-10.618,0
0.547,0.181,3,-13.901,0
0.279,0.528,4,-16.101,0
0.459,0.935,6,-10.083,1
0.724,0.793,0,-5.837,1
0.717,0.269,8,-15.357,1
0.903,0.802,11,-6.278,1
0.702,0.0967,10,-20.637,0
0.618,0.214,6,-18.262,0
0.87,0.92,9,-2.858,1
0.564,0.547,0,-15.09,0
0.501,0.96,0,-4.747,0
0.48,0.72,7,-5.607,1
0.59,0.699,11,-7.529,1
0.4,0.28,4,-13.412,1
0.777,0.804,7,-9.329,1
0.653,0.847,4,-10.972,0
0.607,0.714,5,-9.776,1
0.553,0.355,0,-12.415,0
0.466,0.632,6,-6.94,1
0.675,0.553,7,-7.775,1
0.532,0.377,3,-11.323,0
0.726,0.398,4,-12.767,1
0.501,0.956,0,-6.758,0
0.918,0.734,11,-2.832,1
0.819,0.936,2,-5.375,0
0.884,0.823,7,-7.225,1
0.646,0.775,3,-3.001,1
0.245,0.0794,5,-22.397,0
0.301,0.527,10,-12.736,0
0.514,0.603,1,-12.096,1
0.61,0.498,6,-11.474,0
0.651,0.708,2,-7.793,1
0.777,0.68,5,-14.359,1
0.53,0.855,2,-5.116,1
0.743,0.712,1,-6.012,1
0.724,0.684,9,-7.338,0
0.926,0.669,1,-11.271,1
0.613,0.885,10,-7.463,1
0.419,0.688,5,-7.234,0
0.551,0.676,11,-7.677,0
0.654,0.92,6,-12.435,1
0.294,0.998,4,-4.66,0
0.558,0.458,6,-9.938,0
0.358,0.557,7,-11.18,0
0.508,0.362,8,-12.331,0
0.731,0.683,0,-8.045,0
0.924,0.621,10,-7.162,0
0.378,0.936,0,-4.38,0
0.757,0.544,5,-10.722,1
0.477,0.034,2,-17.466,0
0.8,0.361,6,-10.849,1
0.535,0.63,1,-9.776,1
0.741,0.763,7,-6.514,1
0.403,0.457,9,-8.984,1
0.369,0.94,9,-3.672,0
0.508,0.973,6,-4.62,0
0.486,0.663,7,-6.28,0
0.865,0.778,1,-10.05,1
0.782,0.704,10,-10.342,1
0.495,0.84,9,-6.613,1
0.516,0.828,10,-6.894,0
0.788,0.718,0,-5.386,0
0.635,0.409,11,-11.253,1
0.794,0.745,9,-11.367,0
0.35,0.985,10,-5.676,1
0.596,0.672,11,-7.353,1
0.348,0.485,11,-10.551,0
0.901,0.655,11,-10.085,1
0.813,0.572,9,-6.469,1
0.353,0.544,5,-10.812,1
0.348,0.444,9,-10.001,1
0.676,0.582,7,-10.345,1
0.544,0.435,4,-9.927,1
0.474,0.887,6,-8.513,0
0.502,0.808,2,-5.79,0
0.321,0.746,11,-10.413,1
0.845,0.407,7,-14.983,1
0.643,0.342,3,-15.982,0
0.596,0.311,11,-11.135,0
0.531,0.396,5,-14.063,0
0.695,0.579,0,-5.066,1
0.43,0.304,5,-12.976,0
0.741,0.71,0,-9.377,1
0.898,0.495,1,-11.679,1
0.617,0.547,4,-12.053,0
0.258,0.585,5,-6.969,0
0.548,0.723,4,-8.484,0
0.508,0.852,6,-7.842,0
0.625,0.721,8,-12.512,1
0.344,0.777,2,-10.149,0
0.36,0.932,2,-7.726,1
0.334,0.436,2,-10.639,0
0.788,0.642,7,-9.467,1
0.643,0.405,2,-13.697,0
0.371,0.98,0,-4.092,0
0.657,0.333,11,-14.956,1
0.751,0.648,5,-5.854,1
0.494,0.645,9,-9.616,0
0.459,0.118,3,-17.192,0
0.713,0.827,10,-9.759,1
0.551,0.289,8,-12.214,1
0.607,0.628,0,-7.161,1
0.703,0.804,2,-7.338,1
0.314,0.888,4,-5.721,0
0.257,0.964,6,-6.406,0
0.343,0.982,1,-5.302,0
0.689,0.278,9,-16.864,0
0.103,0.879,4,-8.583,0
0.782,0.515,6,-8.215,1
0.489,0.868,2,-4.401,0
0.948,0.476,10,-4.387,0
0.69,0.729,11,-5.819,1
0.354,0.853,4,-10.646,0
0.725,0.652,1,-10.017,1
0.636,0.529,2,-8.854,0
0.849,0.635,0,-9.425,1
0.81,0.233,5,-15.719,0
0.482,0.437,1,-17.2,0
0.671,0.809,6,-6.631,0
0.166,0.957,4,-3.398,0
0.146,0.676,7,-6.947,0
0.715,0.838,7,-10.541,1
0.534,0.881,0,-5.834,0
0.615,0.386,7,-10.276,1
0.691,0.601,7,-9.698,1
0.707,0.445,1,-10.081,1
0.229,0.961,7,-5.302,0
0.837,0.774,6,-8.707,1
0.662,0.746,4,-6.594,0
0.512,0.636,7,-9.602,1
0.721,0.803,11,-8.579,1
0.842,0.363,6,-13.421,0
0.427,0.492,1,-16.03,0
0.607,0.396,9,-7.944,1
0.528,0.0525,7,-13.243,0
0.378,0.439,8,-11.793,0
0.611,0.212,3,-16.675,0
0.759,0.834,7,-5.13,1
0.691,0.779,2,-8.433,0
0.647,0.574,10,-9.127,1
0.586,0.224,5,-13.57,0
0.549,0.853,7,-4.293,1
0.566,0.423,0,-13.682,0
0.444,0.835,4,-8.447,0
0.487,0.271,10,-11.566,1
0.259,0.92,1,-6.615,0
0.514,0.302,10,-12.266,0
0.752,0.611,11,-8.681,1
0.553,0.458,8,-10.796,1
0.799,0.782,5,-6.515,0
0.511,0.377,0,-11.948,1
0.49,0.961,0,-6.919,0
0.655,0.837,7,-6.072,1
0.678,0.445,0,-10.363,0
0.845,0.591,9,-14.87,1
0.715,0.738,0,-5.674,1
0.617,0.788,1,-7.512,1
0.798,0.561,4,-8.625,1
0.616,0.362,9,-9.518,1
0.554,0.82,0,-11.931,0
0.286,0.99,6,-3.911,0
0.694,0.823,1,-6.755,1
0.681,0.78,1,-6.958,1
0.601,0.487,11,-14.612,0
0.561,0.442,10,-10.687,1
0.393,0.906,2,-6.469,0
0.332,0.351,7,-8.593,1
0.57,0.48,1,-8.611,1
0.243,0.993,7,-4.468,0
0.603,0.847,7,-7.787,0
0.533,0.114,7,-22.483,0
0.284,0.914,9,-6.418,0
0.567,0.298,9,-13.626,1
0.723,0.914,7,-5.598,1
0.67,0.567,7,-10.418,0
0.357,0.493,5,-7.466,1
0.844,0.457,8,-6.859,1
0.68,0.454,10,-7.464,1
0.731,0.867,11,-5.881,1
0.777,0.359,10,-18.731,0
0.475,0.58,9,-10.395,1
0.443,0.944,0,-3.71,1
0.783,0.498,7,-14.387,1
0.266,0.986,8,-8.346,0
0.469,0.162,1,-12.677,0
0.522,0.513,4,-14.022,0
0.659,0.914,4,-5.494,1
0.537,0.135,2,-13.788,0
0.61,0.31,4,-14.391,1
0.686,0.806,6,-6.828,1
0.68,0.381,1,-15.274,0
0.465,0.16,9,-18.027,1
0.792,0.728,2,-9.372,0
0.579,0.933,10,-5.825,0
0.283,0.918,7,-6.31,0
0.26,0.194,6,-14.83,0
0.562,0.199,7,-19.042,0
0.362,0.578,7,-10.134,1
0.634,0.543,2,-13.521,0
0.481,0.677,0,-5.523,0
0.835,0.942,7,-8.858,1
0.66,0.689,4,-8.442,1
0.51,0.879,7,-7.668,0
0.601,0.494,9,-10.304,1
0.626,0.376,10,-15.782,0
0.385,0.39,2,-16.783,0
0.707,0.934,0,-4.324,0
0.203,0.885,2,-5.579,0
0.739,0.758,9,-6.128,1
0.18,0.882,7,-10.28,0
0.694,0.89,11,-6.387,1
0.54,0.401,0,-10.499,1
0.295,0.988,11,-4.314,0
0.526,0.673,0,-7.889,0
0.824,0.569,1,-10.386,1
0.372,0.966,2,-6.984,0
0.615,0.938,4,-7.401,0
0.691,0.677,5,-11.015,1
0.425,0.665,5,-8.117,1
0.386,0.723,8,-7.711,0
0.402,0.724,0,-18.052,0
0.242,0.982,7,-4.414,0
0.354,0.888,11,-4.937,0
0.499,0.536,9,-8.755,1
0.848,0.838,4,-11.949,1
0.324,0.837,10,-10.142,0
0.83,0.732,5,-9.276,1
0.523,0.8,3,-8.491,0
0.658,0.691,0,-8.312,0
0.366,0.387,1,-13.329,1
0.934,0.735,1,-6.668,1
0.52,0.629,7,-7.156,1
0.876,0.745,11,-3.149,1
0.603,0.956,9,-4.973,0
0.477,0.153,4,-14.895,1
0.628,0.801,4,-7.926,1
0.472,0.946,2,-4.591,1
0.807,0.741,1,-4.472,1
0.857,0.563,0,-9.566,1
0.611,0.267,3,-16.036,0
0.604,0.667,9,-12.126,1
0.816,0.765,1,-6.538,1
0.652,0.325,2,-11.973,0
0.865,0.458,4,-15.421,0
0.553,0.67,2,-12.155,0
0.107,0.79,2,-10.489,0
0.57,0.549,9,-7.956,1
0.579,0.895,2,-6.603,1
0.582,0.913,4,-7.377,0
0.739,0.33,10,-13.584,0
0.848,0.615,5,-5.601,0
0.57,0.111,5,-16.366,0
0.584,0.331,4,-9.091,1
0.605,0.641,2,-9.209,0
0.582,0.676,5,-7.496,1
0.313,0.0776,7,-15.344,0
0.537,0.86,3,-7.042,1
0.405,0.779,9,-5.909,0
0.601,0.496,9,-8.158,0
0.456,0.0999,0,-16.265,0
0.733,0.602,7,-9.546,0
0.633,0.823,5,-5.792,1
0.281,0.982,6,-6.673,0
0.7,0.751,1,-11.589,0
0.78,0.755,6,-5.604,1
0.538,0.405,11,-7.305,0
0.613,0.476,0,-9.648,1
0.5,0.681,0,-9.556,1
0.767,0.731,8,-8.109,1
0.607,0.742,8,-11.151,1
0.504,0.3,10,-17.391,0
